session_id,variant,round,event_type,block_type,duration_ms,extra_key,extra_value
baseline_20260626_123903,baseline,0,ipfs_upload,GLOBAL,6639.0,,
baseline_20260626_123903,baseline,0,gas_estimate,GLOBAL,415.9,estimated_gas,226273
baseline_20260626_123903,baseline,0,gas_price_fetch,,200.6,fetched_gwei,6000000
baseline_20260626_123903,baseline,0,tx_send,GLOBAL,302.4,,
baseline_20260626_123903,baseline,0,tx_confirm,,205.0,block_number,47835104
baseline_20260626_123903,baseline,0,chain_verify,,423.0,valid,True
baseline_20260626_123903,baseline,0,round_overhead,,1563.0,,
baseline_20260626_123903,baseline,1,ipfs_upload,LOCAL,3336.0,,
baseline_20260626_123903,baseline,1,gas_estimate,LOCAL,513.1,estimated_gas,276186
baseline_20260626_123903,baseline,1,gas_price_fetch,,203.5,fetched_gwei,6000000
baseline_20260626_123903,baseline,1,tx_send,LOCAL,287.9,,
baseline_20260626_123903,baseline,1,ipfs_upload,VOTE,2001.0,,
baseline_20260626_123903,baseline,1,gas_estimate,VOTE,477.6,estimated_gas,269838
baseline_20260626_123903,baseline,1,gas_price_fetch,,182.4,fetched_gwei,6000000
baseline_20260626_123903,baseline,1,tx_send,VOTE,301.9,,
baseline_20260626_123903,baseline,1,ipfs_upload,GLOBAL,8568.0,,
baseline_20260626_123903,baseline,1,gas_estimate,GLOBAL,410.3,estimated_gas,251361
baseline_20260626_123903,baseline,1,gas_price_fetch,,202.1,fetched_gwei,6000000
baseline_20260626_123903,baseline,1,tx_send,GLOBAL,287.2,,
baseline_20260626_123903,baseline,1,tx_confirm,,67173.0,block_number,47835219
baseline_20260626_123903,baseline,1,tx_confirm,,64118.0,block_number,47835221
baseline_20260626_123903,baseline,1,tx_confirm,,515.0,block_number,47835253
baseline_20260626_123903,baseline,1,chain_verify,,523.0,valid,True
baseline_20260626_123903,baseline,1,round_overhead,,1540.0,,
baseline_20260626_123903,baseline,2,ipfs_upload,LOCAL,3387.0,,
baseline_20260626_123903,baseline,2,gas_estimate,LOCAL,611.1,estimated_gas,276201
baseline_20260626_123903,baseline,2,gas_price_fetch,,204.4,fetched_gwei,6000000
baseline_20260626_123903,baseline,2,tx_send,LOCAL,223.4,,
baseline_20260626_123903,baseline,2,ipfs_upload,VOTE,811.0,,
baseline_20260626_123903,baseline,2,gas_estimate,VOTE,510.2,estimated_gas,269853
baseline_20260626_123903,baseline,2,gas_price_fetch,,107.0,fetched_gwei,6000000
baseline_20260626_123903,baseline,2,tx_send,VOTE,304.0,,
baseline_20260626_123903,baseline,2,ipfs_upload,GLOBAL,4998.0,,
baseline_20260626_123903,baseline,2,gas_estimate,GLOBAL,512.9,estimated_gas,251392
baseline_20260626_123903,baseline,2,gas_price_fetch,,188.5,fetched_gwei,6000000
baseline_20260626_123903,baseline,2,tx_send,GLOBAL,303.4,,
baseline_20260626_123903,baseline,2,tx_confirm,,67795.0,block_number,47835369
baseline_20260626_123903,baseline,2,tx_confirm,,65978.0,block_number,47835370
baseline_20260626_123903,baseline,2,tx_confirm,,410.0,block_number,47835402
baseline_20260626_123903,baseline,2,chain_verify,,409.0,valid,True
baseline_20260626_123903,baseline,2,round_overhead,,1624.0,,
baseline_20260626_123903,baseline,3,ipfs_upload,LOCAL,1703.0,,
baseline_20260626_123903,baseline,3,gas_estimate,LOCAL,446.0,estimated_gas,276231
baseline_20260626_123903,baseline,3,gas_price_fetch,,169.4,fetched_gwei,6000000
baseline_20260626_123903,baseline,3,tx_send,LOCAL,286.7,,
baseline_20260626_123903,baseline,3,ipfs_upload,VOTE,650.0,,
baseline_20260626_123903,baseline,3,gas_estimate,VOTE,491.3,estimated_gas,270226
baseline_20260626_123903,baseline,3,gas_price_fetch,,189.1,fetched_gwei,6000000
baseline_20260626_123903,baseline,3,tx_send,VOTE,290.8,,
baseline_20260626_123903,baseline,3,ipfs_upload,GLOBAL,8553.0,,
baseline_20260626_123903,baseline,3,gas_estimate,GLOBAL,488.4,estimated_gas,251377
baseline_20260626_123903,baseline,3,gas_price_fetch,,118.5,fetched_gwei,6000000
baseline_20260626_123903,baseline,3,tx_send,GLOBAL,254.8,,
baseline_20260626_123903,baseline,3,tx_confirm,,65025.0,block_number,47835515
baseline_20260626_123903,baseline,3,tx_confirm,,63401.0,block_number,47835516
baseline_20260626_123903,baseline,3,tx_confirm,,460.0,block_number,47835548
baseline_20260626_123903,baseline,3,chain_verify,,613.0,valid,True
baseline_20260626_123903,baseline,3,round_overhead,,1538.0,,
baseline_20260626_123903,baseline,4,ipfs_upload,LOCAL,3805.0,,
baseline_20260626_123903,baseline,4,gas_estimate,LOCAL,614.9,estimated_gas,276261
baseline_20260626_123903,baseline,4,gas_price_fetch,,204.7,fetched_gwei,6000000
baseline_20260626_123903,baseline,4,tx_send,LOCAL,260.1,,
baseline_20260626_123903,baseline,4,ipfs_upload,VOTE,2278.0,,
baseline_20260626_123903,baseline,4,gas_estimate,VOTE,523.0,estimated_gas,270211
baseline_20260626_123903,baseline,4,gas_price_fetch,,189.7,fetched_gwei,6000000
baseline_20260626_123903,baseline,4,tx_send,VOTE,287.6,,
baseline_20260626_123903,baseline,4,ipfs_upload,GLOBAL,5593.0,,
baseline_20260626_123903,baseline,4,gas_estimate,GLOBAL,512.4,estimated_gas,251392
baseline_20260626_123903,baseline,4,gas_price_fetch,,117.4,fetched_gwei,6000000
baseline_20260626_123903,baseline,4,tx_send,GLOBAL,307.1,,
baseline_20260626_123903,baseline,4,tx_confirm,,61724.0,block_number,47835664
baseline_20260626_123903,baseline,4,tx_confirm,,58475.0,block_number,47835666
baseline_20260626_123903,baseline,4,tx_confirm,,616.0,block_number,47835695
baseline_20260626_123903,baseline,4,chain_verify,,511.0,valid,True
baseline_20260626_123903,baseline,4,round_overhead,,1744.0,,
baseline_20260626_123903,baseline,5,ipfs_upload,LOCAL,2069.0,,
baseline_20260626_123903,baseline,5,gas_estimate,LOCAL,518.9,estimated_gas,276291
baseline_20260626_123903,baseline,5,gas_price_fetch,,197.3,fetched_gwei,6000000
baseline_20260626_123903,baseline,5,tx_send,LOCAL,300.6,,
baseline_20260626_123903,baseline,5,ipfs_upload,VOTE,2150.0,,
baseline_20260626_123903,baseline,5,gas_estimate,VOTE,512.7,estimated_gas,270377
baseline_20260626_123903,baseline,5,gas_price_fetch,,204.1,fetched_gwei,6000000
baseline_20260626_123903,baseline,5,tx_send,VOTE,289.9,,
baseline_20260626_123903,baseline,5,ipfs_upload,GLOBAL,7810.0,,
baseline_20260626_123903,baseline,5,gas_estimate,GLOBAL,355.4,estimated_gas,251377
baseline_20260626_123903,baseline,5,gas_price_fetch,,115.3,fetched_gwei,6000000
baseline_20260626_123903,baseline,5,tx_send,GLOBAL,214.3,,
baseline_20260626_123903,baseline,5,tx_confirm,,71375.0,block_number,47835809
baseline_20260626_123903,baseline,5,tx_confirm,,68300.0,block_number,47835811
baseline_20260626_123903,baseline,5,tx_confirm,,601.0,block_number,47835845
baseline_20260626_123903,baseline,5,chain_verify,,511.0,valid,True
baseline_20260626_123903,baseline,5,round_overhead,,1459.0,,
baseline_20260626_123903,baseline,6,ipfs_upload,LOCAL,4356.0,,
baseline_20260626_123903,baseline,6,gas_estimate,LOCAL,511.9,estimated_gas,276216
baseline_20260626_123903,baseline,6,gas_price_fetch,,118.2,fetched_gwei,6000000
baseline_20260626_123903,baseline,6,tx_send,LOCAL,273.4,,
baseline_20260626_123903,baseline,6,ipfs_upload,VOTE,717.0,,
baseline_20260626_123903,baseline,6,gas_estimate,VOTE,582.4,estimated_gas,269868
baseline_20260626_123903,baseline,6,gas_price_fetch,,133.7,fetched_gwei,6000000
baseline_20260626_123903,baseline,6,tx_send,VOTE,230.0,,
baseline_20260626_123903,baseline,6,ipfs_upload,GLOBAL,16072.0,,
baseline_20260626_123903,baseline,6,gas_estimate,GLOBAL,608.4,estimated_gas,251392
baseline_20260626_123903,baseline,6,gas_price_fetch,,205.6,fetched_gwei,6000000
baseline_20260626_123903,baseline,6,tx_send,GLOBAL,252.2,,
baseline_20260626_123903,baseline,6,tx_confirm,,79474.0,block_number,47835967
baseline_20260626_123903,baseline,6,tx_confirm,,77889.0,block_number,47835968
baseline_20260626_123903,baseline,6,tx_confirm,,478.0,block_number,47836006
baseline_20260626_123903,baseline,6,chain_verify,,597.0,valid,True
baseline_20260626_123903,baseline,6,round_overhead,,1753.0,,
baseline_20260626_123903,baseline,7,ipfs_upload,LOCAL,3245.0,,
baseline_20260626_123903,baseline,7,gas_estimate,LOCAL,511.1,estimated_gas,276276
baseline_20260626_123903,baseline,7,gas_price_fetch,,204.5,fetched_gwei,6000000
baseline_20260626_123903,baseline,7,tx_send,LOCAL,302.5,,
baseline_20260626_123903,baseline,7,ipfs_upload,VOTE,10957.0,,
baseline_20260626_123903,baseline,7,gas_estimate,VOTE,512.9,estimated_gas,269913
baseline_20260626_123903,baseline,7,gas_price_fetch,,203.3,fetched_gwei,6000000
baseline_20260626_123903,baseline,7,tx_send,VOTE,283.3,,
baseline_20260626_123903,baseline,7,ipfs_upload,GLOBAL,35676.0,,
baseline_20260626_123903,baseline,7,gas_estimate,GLOBAL,614.4,estimated_gas,251377
baseline_20260626_123903,baseline,7,gas_price_fetch,,204.3,fetched_gwei,6000000
baseline_20260626_123903,baseline,7,tx_send,GLOBAL,212.3,,
baseline_20260626_123903,baseline,7,tx_confirm,,103029.0,block_number,47836121
baseline_20260626_123903,baseline,7,tx_confirm,,90989.0,block_number,47836127
baseline_20260626_123903,baseline,7,tx_confirm,,501.0,block_number,47836173
baseline_20260626_123903,baseline,7,chain_verify,,442.0,valid,True
baseline_20260626_123903,baseline,7,round_overhead,,1741.0,,
baseline_20260626_123903,baseline,8,ipfs_upload,LOCAL,3325.0,,
baseline_20260626_123903,baseline,8,gas_estimate,LOCAL,602.0,estimated_gas,276276
baseline_20260626_123903,baseline,8,gas_price_fetch,,204.8,fetched_gwei,6000000
baseline_20260626_123903,baseline,8,tx_send,LOCAL,405.5,,
baseline_20260626_123903,baseline,8,ipfs_upload,VOTE,2041.0,,
baseline_20260626_123903,baseline,8,gas_estimate,VOTE,431.5,estimated_gas,270226
baseline_20260626_123903,baseline,8,gas_price_fetch,,170.1,fetched_gwei,6000000
baseline_20260626_123903,baseline,8,tx_send,VOTE,304.7,,
baseline_20260626_123903,baseline,8,ipfs_upload,GLOBAL,9464.0,,
baseline_20260626_123903,baseline,8,gas_estimate,GLOBAL,511.8,estimated_gas,251377
baseline_20260626_123903,baseline,8,gas_price_fetch,,220.7,fetched_gwei,6000000
baseline_20260626_123903,baseline,8,tx_send,GLOBAL,214.0,,
baseline_20260626_123903,baseline,8,tx_confirm,,73015.0,block_number,47836285
baseline_20260626_123903,baseline,8,tx_confirm,,70049.0,block_number,47836287
baseline_20260626_123903,baseline,8,tx_confirm,,498.0,block_number,47836322
baseline_20260626_123903,baseline,8,chain_verify,,412.0,valid,True
baseline_20260626_123903,baseline,8,round_overhead,,1637.0,,
baseline_20260626_123903,baseline,9,ipfs_upload,LOCAL,2185.0,,
baseline_20260626_123903,baseline,9,gas_estimate,LOCAL,535.6,estimated_gas,276246
baseline_20260626_123903,baseline,9,gas_price_fetch,,181.9,fetched_gwei,6000000
baseline_20260626_123903,baseline,9,tx_send,LOCAL,304.2,,
baseline_20260626_123903,baseline,9,ipfs_upload,VOTE,2458.0,,
baseline_20260626_123903,baseline,9,gas_estimate,VOTE,625.9,estimated_gas,270211
baseline_20260626_123903,baseline,9,gas_price_fetch,,193.0,fetched_gwei,6000000
baseline_20260626_123903,baseline,9,tx_send,VOTE,236.8,,
baseline_20260626_123903,baseline,9,ipfs_upload,GLOBAL,6079.0,,
baseline_20260626_123903,baseline,9,gas_estimate,GLOBAL,613.6,estimated_gas,251331
baseline_20260626_123903,baseline,9,gas_price_fetch,,206.3,fetched_gwei,6000000
baseline_20260626_123903,baseline,9,tx_send,GLOBAL,222.5,,
baseline_20260626_123903,baseline,9,tx_confirm,,70762.0,block_number,47836437
baseline_20260626_123903,baseline,9,tx_confirm,,67243.0,block_number,47836439
baseline_20260626_123903,baseline,9,tx_confirm,,455.0,block_number,47836472
baseline_20260626_123903,baseline,9,chain_verify,,446.0,valid,True
baseline_20260626_123903,baseline,9,round_overhead,,1706.0,,
baseline_20260626_123903,baseline,10,ipfs_upload,LOCAL,3639.0,,
baseline_20260626_123903,baseline,10,gas_estimate,LOCAL,532.1,estimated_gas,276307
baseline_20260626_123903,baseline,10,gas_price_fetch,,179.7,fetched_gwei,6000000
baseline_20260626_123903,baseline,10,tx_send,LOCAL,248.9,,
baseline_20260626_123903,baseline,10,ipfs_upload,VOTE,716.0,,
baseline_20260626_123903,baseline,10,gas_estimate,VOTE,512.1,estimated_gas,269928
baseline_20260626_123903,baseline,10,gas_price_fetch,,204.8,fetched_gwei,6000000
baseline_20260626_123903,baseline,10,tx_send,VOTE,396.0,,
baseline_20260626_123903,baseline,10,ipfs_upload,GLOBAL,12793.0,,
baseline_20260626_123903,baseline,10,gas_estimate,GLOBAL,528.0,estimated_gas,251392
baseline_20260626_123903,baseline,10,gas_price_fetch,,188.6,fetched_gwei,6000000
baseline_20260626_123903,baseline,10,tx_send,GLOBAL,269.3,,
baseline_20260626_123903,baseline,10,tx_confirm,,69942.0,block_number,47836590
baseline_20260626_123903,baseline,10,tx_confirm,,68105.0,block_number,47836591
baseline_20260626_123903,baseline,10,tx_confirm,,502.0,block_number,47836624
baseline_20260626_123903,baseline,10,chain_verify,,420.0,valid,True
baseline_20260626_123903,baseline,10,round_overhead,,1629.0,,
baseline_20260626_123903,baseline,10,chain_verify,,509.0,valid,True
baseline_20260626_142023,baseline,0,ipfs_upload,GLOBAL,17571.0,,
baseline_20260626_142023,baseline,0,gas_estimate,GLOBAL,404.3,estimated_gas,226290
baseline_20260626_142023,baseline,0,gas_price_fetch,,127.8,fetched_gwei,6000000
baseline_20260626_142023,baseline,0,tx_send,GLOBAL,305.2,,
baseline_20260626_142023,baseline,0,tx_confirm,,224.0,block_number,47838150
baseline_20260626_142023,baseline,0,chain_verify,,595.0,valid,True
baseline_20260626_142023,baseline,0,round_overhead,,1455.0,,
baseline_20260626_142023,baseline,1,ipfs_upload,LOCAL,15691.0,,
baseline_20260626_142023,baseline,1,gas_estimate,LOCAL,615.2,estimated_gas,276201
baseline_20260626_142023,baseline,1,gas_price_fetch,,118.2,fetched_gwei,6000000
baseline_20260626_142023,baseline,1,tx_send,LOCAL,302.8,,
baseline_20260626_142023,baseline,1,ipfs_upload,VOTE,3380.0,,
baseline_20260626_142023,baseline,1,gas_estimate,VOTE,551.4,estimated_gas,269868
baseline_20260626_142023,baseline,1,gas_price_fetch,,165.9,fetched_gwei,6000000
baseline_20260626_142023,baseline,1,tx_send,VOTE,236.8,,
baseline_20260626_142023,baseline,1,ipfs_upload,GLOBAL,20648.0,,
baseline_20260626_142023,baseline,1,gas_estimate,GLOBAL,613.3,estimated_gas,251346
baseline_20260626_142023,baseline,1,gas_price_fetch,,213.6,fetched_gwei,6000000
baseline_20260626_142023,baseline,1,tx_send,GLOBAL,302.6,,
baseline_20260626_142023,baseline,1,tx_confirm,,117760.0,block_number,47838275
baseline_20260626_142023,baseline,1,tx_confirm,,113428.0,block_number,47838277
baseline_20260626_142023,baseline,1,tx_confirm,,623.0,block_number,47838334
baseline_20260626_142023,baseline,1,chain_verify,,714.0,valid,True
baseline_20260626_142023,baseline,1,round_overhead,,1954.0,,
baseline_20260626_142023,baseline,2,ipfs_upload,LOCAL,4101.0,,
baseline_20260626_142023,baseline,2,gas_estimate,LOCAL,617.2,estimated_gas,276307
baseline_20260626_142023,baseline,2,gas_price_fetch,,203.4,fetched_gwei,6000000
baseline_20260626_142023,baseline,2,tx_send,LOCAL,302.9,,
baseline_20260626_142023,baseline,2,ipfs_upload,VOTE,7866.0,,
baseline_20260626_142023,baseline,2,gas_estimate,VOTE,429.2,estimated_gas,270256
baseline_20260626_142023,baseline,2,gas_price_fetch,,117.7,fetched_gwei,6000000
baseline_20260626_142023,baseline,2,tx_send,VOTE,302.3,,
baseline_20260626_142023,baseline,2,ipfs_upload,GLOBAL,23543.0,,
baseline_20260626_142023,baseline,2,gas_estimate,GLOBAL,1332.5,estimated_gas,251361
baseline_20260626_142023,baseline,2,gas_price_fetch,,209.8,fetched_gwei,6000000
baseline_20260626_142023,baseline,2,tx_send,GLOBAL,915.9,,
baseline_20260626_142023,baseline,2,tx_confirm,,94694.0,block_number,47838456
baseline_20260626_142023,baseline,2,tx_confirm,,86228.0,block_number,47838460
baseline_20260626_142023,baseline,2,tx_confirm,,826.0,block_number,47838503
baseline_20260626_142023,baseline,2,chain_verify,,916.0,valid,True
baseline_20260626_142023,baseline,2,round_overhead,,3489.0,,
baseline_20260626_142023,baseline,3,ipfs_upload,LOCAL,9553.0,,
baseline_20260626_142023,baseline,3,gas_estimate,LOCAL,624.1,estimated_gas,276171
baseline_20260626_142023,baseline,3,gas_price_fetch,,193.1,fetched_gwei,6000000
baseline_20260626_142023,baseline,3,tx_send,LOCAL,507.1,,
baseline_20260626_142023,baseline,3,ipfs_upload,VOTE,818.0,,
baseline_20260626_142023,baseline,3,gas_estimate,VOTE,722.6,estimated_gas,270166
baseline_20260626_142023,baseline,3,gas_price_fetch,,169.6,fetched_gwei,6000000
baseline_20260626_142023,baseline,3,tx_send,VOTE,405.2,,
baseline_20260626_142023,baseline,3,ipfs_upload,GLOBAL,15854.0,,
baseline_20260626_142023,baseline,3,gas_estimate,GLOBAL,430.2,estimated_gas,251392
baseline_20260626_142023,baseline,3,gas_price_fetch,,184.4,fetched_gwei,6000000
baseline_20260626_142023,baseline,3,tx_send,GLOBAL,282.2,,
baseline_20260626_142023,baseline,3,tx_confirm,,95870.0,block_number,47838625
baseline_20260626_142023,baseline,3,tx_confirm,,93799.0,block_number,47838626
baseline_20260626_142023,baseline,3,tx_confirm,,514.0,block_number,47838673
baseline_20260626_142023,baseline,3,chain_verify,,530.0,valid,True
baseline_20260626_142023,baseline,3,round_overhead,,1538.0,,
baseline_20260626_142023,baseline,4,ipfs_upload,LOCAL,3812.0,,
baseline_20260626_142023,baseline,4,gas_estimate,LOCAL,529.6,estimated_gas,276231
baseline_20260626_142023,baseline,4,gas_price_fetch,,207.0,fetched_gwei,6000000
baseline_20260626_142023,baseline,4,tx_send,LOCAL,302.8,,
baseline_20260626_142023,baseline,4,ipfs_upload,VOTE,5325.0,,
baseline_20260626_142023,baseline,4,gas_estimate,VOTE,512.0,estimated_gas,270181
baseline_20260626_142023,baseline,4,gas_price_fetch,,204.3,fetched_gwei,6000000
baseline_20260626_142023,baseline,4,tx_send,VOTE,302.6,,
baseline_20260626_142023,baseline,4,ipfs_upload,GLOBAL,17335.0,,
baseline_20260626_142023,baseline,4,gas_estimate,GLOBAL,511.6,estimated_gas,251377
baseline_20260626_142023,baseline,4,gas_price_fetch,,204.5,fetched_gwei,6000000
baseline_20260626_142023,baseline,4,tx_send,GLOBAL,269.8,,
baseline_20260626_142023,baseline,4,tx_confirm,,83251.0,block_number,47838789
baseline_20260626_142023,baseline,4,tx_confirm,,76903.0,block_number,47838792
baseline_20260626_142023,baseline,4,tx_confirm,,528.0,block_number,47838831
baseline_20260626_142023,baseline,4,chain_verify,,502.0,valid,True
baseline_20260626_142023,baseline,4,round_overhead,,1649.0,,
baseline_20260626_142023,baseline,5,ipfs_upload,LOCAL,3803.0,,
baseline_20260626_142023,baseline,5,gas_estimate,LOCAL,513.5,estimated_gas,276261
baseline_20260626_142023,baseline,5,gas_price_fetch,,204.5,fetched_gwei,6000000
baseline_20260626_142023,baseline,5,tx_send,LOCAL,288.4,,
baseline_20260626_142023,baseline,5,ipfs_upload,VOTE,750.0,,
baseline_20260626_142023,baseline,5,gas_estimate,VOTE,581.3,estimated_gas,269898
baseline_20260626_142023,baseline,5,gas_price_fetch,,117.8,fetched_gwei,6000000
baseline_20260626_142023,baseline,5,tx_send,VOTE,246.8,,
baseline_20260626_142023,baseline,5,ipfs_upload,GLOBAL,16391.0,,
baseline_20260626_142023,baseline,5,gas_estimate,GLOBAL,440.4,estimated_gas,251392
baseline_20260626_142023,baseline,5,gas_price_fetch,,173.4,fetched_gwei,6000000
baseline_20260626_142023,baseline,5,tx_send,GLOBAL,288.2,,
baseline_20260626_142023,baseline,5,tx_confirm,,87964.0,block_number,47838944
baseline_20260626_142023,baseline,5,tx_confirm,,86281.0,block_number,47838945
baseline_20260626_142023,baseline,5,tx_confirm,,616.0,block_number,47838988
baseline_20260626_142023,baseline,5,chain_verify,,525.0,valid,True
baseline_20260626_142023,baseline,5,round_overhead,,1640.0,,
baseline_20260626_142023,baseline,6,ipfs_upload,LOCAL,1798.0,,
baseline_20260626_142023,baseline,6,gas_estimate,LOCAL,527.7,estimated_gas,276276
baseline_20260626_142023,baseline,6,gas_price_fetch,,139.9,fetched_gwei,6000000
baseline_20260626_142023,baseline,6,tx_send,LOCAL,303.6,,
baseline_20260626_142023,baseline,6,ipfs_upload,VOTE,2255.0,,
baseline_20260626_142023,baseline,6,gas_estimate,VOTE,509.6,estimated_gas,270211
baseline_20260626_142023,baseline,6,gas_price_fetch,,204.0,fetched_gwei,6000000
baseline_20260626_142023,baseline,6,tx_send,VOTE,302.8,,
baseline_20260626_142023,baseline,6,ipfs_upload,GLOBAL,7505.0,,
baseline_20260626_142023,baseline,6,gas_estimate,GLOBAL,474.2,estimated_gas,251346
baseline_20260626_142023,baseline,6,gas_price_fetch,,133.9,fetched_gwei,6000000
baseline_20260626_142023,baseline,6,tx_send,GLOBAL,289.0,,
baseline_20260626_142023,baseline,6,tx_confirm,,71579.0,block_number,47839102
baseline_20260626_142023,baseline,6,tx_confirm,,68304.0,block_number,47839104
baseline_20260626_142023,baseline,6,tx_confirm,,530.0,block_number,47839138
baseline_20260626_142023,baseline,6,chain_verify,,599.0,valid,True
baseline_20260626_142023,baseline,6,round_overhead,,1547.0,,
baseline_20260626_142023,baseline,7,ipfs_upload,LOCAL,3726.0,,
baseline_20260626_142023,baseline,7,gas_estimate,LOCAL,525.5,estimated_gas,276186
baseline_20260626_142023,baseline,7,gas_price_fetch,,190.6,fetched_gwei,6000000
baseline_20260626_142023,baseline,7,tx_send,LOCAL,303.1,,
baseline_20260626_142023,baseline,7,ipfs_upload,VOTE,2563.0,,
baseline_20260626_142023,baseline,7,gas_estimate,VOTE,422.9,estimated_gas,270302
baseline_20260626_142023,baseline,7,gas_price_fetch,,117.4,fetched_gwei,6000000
baseline_20260626_142023,baseline,7,tx_send,VOTE,303.8,,
baseline_20260626_142023,baseline,7,ipfs_upload,GLOBAL,19935.0,,
baseline_20260626_142023,baseline,7,gas_estimate,GLOBAL,405.9,estimated_gas,251392
baseline_20260626_142023,baseline,7,gas_price_fetch,,117.3,fetched_gwei,6000000
baseline_20260626_142023,baseline,7,tx_send,GLOBAL,273.7,,
baseline_20260626_142023,baseline,7,tx_confirm,,95049.0,block_number,47839255
baseline_20260626_142023,baseline,7,tx_confirm,,91647.0,block_number,47839257
baseline_20260626_142023,baseline,7,tx_confirm,,512.0,block_number,47839303
baseline_20260626_142023,baseline,7,chain_verify,,614.0,valid,True
baseline_20260626_142023,baseline,7,round_overhead,,1431.0,,
baseline_20260626_142023,baseline,8,ipfs_upload,LOCAL,2158.0,,
baseline_20260626_142023,baseline,8,gas_estimate,LOCAL,510.9,estimated_gas,276276
baseline_20260626_142023,baseline,8,gas_price_fetch,,205.3,fetched_gwei,6000000
baseline_20260626_142023,baseline,8,tx_send,LOCAL,302.2,,
baseline_20260626_142023,baseline,8,ipfs_upload,VOTE,922.0,,
baseline_20260626_142023,baseline,8,gas_estimate,VOTE,616.3,estimated_gas,269913
baseline_20260626_142023,baseline,8,gas_price_fetch,,120.7,fetched_gwei,6000000
baseline_20260626_142023,baseline,8,tx_send,VOTE,404.4,,
baseline_20260626_142023,baseline,8,ipfs_upload,GLOBAL,4867.0,,
baseline_20260626_142023,baseline,8,gas_estimate,GLOBAL,446.2,estimated_gas,251361
baseline_20260626_142023,baseline,8,gas_price_fetch,,167.9,fetched_gwei,6000000
baseline_20260626_142023,baseline,8,tx_send,GLOBAL,303.1,,
baseline_20260626_142023,baseline,8,tx_confirm,,68814.0,block_number,47839416
baseline_20260626_142023,baseline,8,tx_confirm,,66725.0,block_number,47839417
baseline_20260626_142023,baseline,8,tx_confirm,,513.0,block_number,47839450
baseline_20260626_142023,baseline,8,chain_verify,,512.0,valid,True
baseline_20260626_142023,baseline,8,round_overhead,,1639.0,,
baseline_20260626_142023,baseline,9,ipfs_upload,LOCAL,4760.0,,
baseline_20260626_142023,baseline,9,gas_estimate,LOCAL,614.4,estimated_gas,276231
baseline_20260626_142023,baseline,9,gas_price_fetch,,118.7,fetched_gwei,6000000
baseline_20260626_142023,baseline,9,tx_send,LOCAL,242.4,,
baseline_20260626_142023,baseline,9,ipfs_upload,VOTE,614.0,,
baseline_20260626_142023,baseline,9,gas_estimate,VOTE,510.7,estimated_gas,270211
baseline_20260626_142023,baseline,9,gas_price_fetch,,206.4,fetched_gwei,6000000
baseline_20260626_142023,baseline,9,tx_send,VOTE,270.8,,
baseline_20260626_142023,baseline,9,ipfs_upload,GLOBAL,31782.0,,
baseline_20260626_142023,baseline,9,gas_estimate,GLOBAL,592.2,estimated_gas,251392
baseline_20260626_142023,baseline,9,gas_price_fetch,,116.7,fetched_gwei,6000000
baseline_20260626_142023,baseline,9,tx_send,GLOBAL,215.6,,
baseline_20260626_142023,baseline,9,tx_confirm,,87055.0,block_number,47839566
baseline_20260626_142023,baseline,9,tx_confirm,,85505.0,block_number,47839567
baseline_20260626_142023,baseline,9,tx_confirm,,533.0,block_number,47839609
baseline_20260626_142023,baseline,9,chain_verify,,573.0,valid,True
baseline_20260626_142023,baseline,9,round_overhead,,1672.0,,
baseline_20260626_142023,baseline,10,ipfs_upload,LOCAL,2534.0,,
baseline_20260626_142023,baseline,10,gas_estimate,LOCAL,512.0,estimated_gas,276276
baseline_20260626_142023,baseline,10,gas_price_fetch,,115.3,fetched_gwei,6000000
baseline_20260626_142023,baseline,10,tx_send,LOCAL,233.1,,
baseline_20260626_142023,baseline,10,ipfs_upload,VOTE,786.0,,
baseline_20260626_142023,baseline,10,gas_estimate,VOTE,409.7,estimated_gas,270241
baseline_20260626_142023,baseline,10,gas_price_fetch,,204.3,fetched_gwei,6000000
baseline_20260626_142023,baseline,10,tx_send,VOTE,262.0,,
baseline_20260626_142023,baseline,10,ipfs_upload,GLOBAL,5334.0,,
baseline_20260626_142023,baseline,10,gas_estimate,GLOBAL,619.8,estimated_gas,251392
baseline_20260626_142023,baseline,10,gas_price_fetch,,190.4,fetched_gwei,6000000
baseline_20260626_142023,baseline,10,tx_send,GLOBAL,213.0,,
baseline_20260626_142023,baseline,10,tx_confirm,,61715.0,block_number,47839724
baseline_20260626_142023,baseline,10,tx_confirm,,60050.0,block_number,47839725
baseline_20260626_142023,baseline,10,tx_confirm,,534.0,block_number,47839755
baseline_20260626_142023,baseline,10,chain_verify,,480.0,valid,True
baseline_20260626_142023,baseline,10,round_overhead,,1765.0,,
baseline_20260626_142023,baseline,10,chain_verify,,591.0,valid,True
baseline_20260626_161150,baseline,0,ipfs_upload,GLOBAL,6615.0,,
baseline_20260626_161150,baseline,0,gas_estimate,GLOBAL,610.3,estimated_gas,226320
baseline_20260626_161150,baseline,0,gas_price_fetch,,195.1,fetched_gwei,6000000
baseline_20260626_161150,baseline,0,tx_send,GLOBAL,304.3,,
baseline_20260626_161150,baseline,0,tx_confirm,,211.0,block_number,47841488
baseline_20260626_161150,baseline,0,chain_verify,,606.0,valid,True
baseline_20260626_161150,baseline,0,round_overhead,,1748.0,,
baseline_20260626_161150,baseline,1,ipfs_upload,LOCAL,1935.0,,
