session_id,variant,dataset,round,accuracy,loss,f1_macro,f1_weighted,precision_macro,recall_macro,specificity_macro,auc_macro,num_samples,num_classes,blockchain_blocks,round_wall_time_s,model_payload_bytes,ipfs_model_cid,ipfs_metrics_cid,ipfs_local_cid,ipfs_vote_cid,timestamp,f1_class_0,f1_class_1,f1_class_2,f1_class_3,f1_class_4,f1_class_5,f1_class_6,f1_class_7,f1_class_8,f1_class_9,f1_class_10,f1_class_11
baseline_20260425_050237,baseline,MHEALTH,3,0.7178988326848249,1.1685313118828669,0.6817921289136265,0.6621112731034638,0.7610199985107808,0.735547504025765,0.9742204393367184,0.9873830597437041,514,12,1810,70.3,3439144,QmTTLoVsy35PTdQCJ6wagdx5L2TYtyrWkXv9coJgyE8Q24,QmUdVoZdW3rn46ujTPpifqXuEzXF9qmvbpK9vdWGGaZrCi,QmdPN7N1Pv8gK7dsi4WSfJHkfPHH99XJ34DjuF3CRDnA6B,QmTL9N9X3BYCryx8GrfPyxV2Z1CzcUZuGPN1D1pQKDvqvt,2026-04-25T05:13:31.666734,0.5542168674698795,0.6133333333333333,1.0,0.0,0.7184466019417476,0.7961165048543689,1.0,0.043478260869565216,0.989247311827957,0.8,0.6666666666666666,1.0
baseline_20260425_050237,baseline,MHEALTH,4,0.8560311284046692,0.7219071818722619,0.8348387963120106,0.8467753609954137,0.8684860198135924,0.8647342995169082,0.9870660711627761,0.9972045957623338,514,12,1813,77.56,3439144,QmStbxfEfzrvuYGzJvtHVgLjzYrHV85jzXDHSGTNFDyYi7,QmWZFMVNQvn6RUarJc7Rv3rc4McgrDCLZKr5APdtVPtuyi,QmQYM4fShWzrxGgyWZDVGT23HXaygVDc69W78CG5mSXowH,QmYLWYxfNSGKv1R31Uy6Cd1L95EWuyiGzJqU4T9EbS6n7b,2026-04-25T05:15:46.132138,1.0,0.6666666666666666,1.0,1.0,0.875,0.7884615384615384,0.7927927927927928,0.46875,1.0,0.7733333333333333,1.0,0.6530612244897959
baseline_20260425_050237,baseline,MHEALTH,5,0.8696498054474708,0.7303587198257446,0.8628294575522996,0.8565746906999798,0.8996178405650442,0.8773752012882446,0.9881286379059758,0.9675739913132945,514,12,1816,82.45,3439144,QmRoXdo4DnPvyrnysTD3SNvbUEfnvFWytAPPvjjxYzYop7,QmZH7vQSdiwHsDGXJws9qCarsJRu43PAm2M98z8HCNhcDJ,QmW9ZH4S5Mic4RhSUMiqvFMfYGnSqMiUWFyAm3k8nFTtYg,QmNqDLPNHsvHj3SWAPF9ynRhj1pjCTJt1hvmLnLLDobSzx,2026-04-25T05:18:26.602111,0.9787234042553191,0.6133333333333333,1.0,0.9425287356321839,0.9387755102040817,0.7884615384615384,0.7927927927927928,0.4745762711864407,1.0,0.92,0.9047619047619048,1.0
baseline_20260425_050237,baseline,MHEALTH,6,0.9377431906614786,0.4487002475394143,0.937067562067562,0.9354640279737556,0.9514122914122914,0.9411433172302738,0.9943502252644322,0.9922180243862796,514,12,1819,75.07,3439144,QmYZ16Fa7myRuoDny3e43JFD9xMojj5TW1Txxj9DNfWW9y,QmXjNpbSQgMF8KXaQu5QpHwdsjXv7F7ofP47gRMoZJDeMD,QmRi7E3fron4364ahnfLavdeGSdYuuADDruzmsRiKRRhPE,QmWYdF38wWyoiKgmKaenww6FKSZpL4QmxZHgv7mA7Z24pD,2026-04-25T05:21:04.809236,1.0,0.9047619047619048,1.0,1.0,0.9777777777777777,0.7884615384615384,0.9166666666666666,0.6571428571428571,1.0,1.0,1.0,1.0
baseline_20260425_050237,baseline,MHEALTH,7,0.9085603112840467,0.37562403000063366,0.9069034694034693,0.9035519046219435,0.9356258390586749,0.9139694041867955,0.9916906507963469,0.9981205192835524,514,12,1822,57.1,3439144,QmcwkPqbs48SwgQqsJ7hkpFcmSF931PTkDWmDv5M1mV6nQ,QmYvvT6Rnpfg6nSqZwAVPi1qmJ27EZ7KKKPBSMWpEZ3a6R,QmRqDp7GrZsyZKXeDDZa1G2D9PBNpqVsaV4eHmZsarJnpp,QmWJwZACHR33wxbr8N7km8yLpkZe9VXyHLKFTF4RxZ7veX,2026-04-25T05:23:17.334874,1.0,0.6666666666666666,1.0,1.0,0.9777777777777777,0.7884615384615384,0.7927927927927928,0.6571428571428571,1.0,1.0,1.0,1.0
baseline_20260425_050237,baseline,MHEALTH,8,0.9571984435797666,0.28946520388126373,0.9554110105580694,0.9548017500924344,0.9708994708994708,0.9592592592592593,0.9961240310077519,0.9999249782831873,514,12,1825,66.58,3439144,QmVjXgAeHh4EZWtQehybyqFnUJmcR5Pe9tMpgie4tMAuTU,QmQz3BYLXv9TAw2yNRvbFPEkEv7F5YARTwMSh1ZmhCH1Nt,QmXnPyVUGVm3inuSKLMFWGQpYs3Bw1w6zXnxRo122hPwFk,QmPiu8NdsixUgdtvYZgwYwoem2k5JPv1KQsj11JtTSjgSS,2026-04-25T05:26:19.304454,1.0,1.0,1.0,1.0,1.0,0.7884615384615384,1.0,0.6764705882352942,1.0,1.0,1.0,1.0
baseline_20260425_050237,baseline,MHEALTH,9,0.9105058365758755,0.2796492444144355,0.9085541572496032,0.9052870251666388,0.9405194560799516,0.915780998389694,0.991867954145292,0.9998418161029307,514,12,1828,53.54,3439144,QmXh36rSjsNSpTiaeCVtVQJ3nQq6JqZUqrnpTfTWfdVGpv,QmdXXXUQikPuNa34LxMHUkKtfMuAN1ZRyF9VP1qF1Qnk3S,QmNnscQZxQLE5mpC8Kx9Wbtv1b65git94oKevkyzXC8dBZ,QmPNZPB1e3GAoGV591xDsGc8PHz8AEnbyF9Tzx5DMvgbC3,2026-04-25T05:28:08.672383,1.0,0.6666666666666666,1.0,1.0,1.0,0.7884615384615384,0.7927927927927928,0.6764705882352942,1.0,0.989247311827957,0.989010989010989,1.0
baseline_20260425_050237,baseline,MHEALTH,10,0.9182879377431906,0.21821719780564308,0.9168307636444891,0.9140898319486097,0.9448578042328042,0.9230273752012882,0.9925779317169718,0.9997469466979546,514,12,1831,63.87,3439144,QmbydvfXnfzad8EZab4sBvmTNfpEi1veAga8c9Di8L5HEY,QmdvTXNb5BwABJkT619qggZWG1S2Qkfvw9oTkAnbx5qGNy,QmWgmADrHWKY7ooDC5J6jZ7Wmh2qjA5ygQH9onApYH1Hbu,QmPQo5FxdN7C6Kst123EuRFhcqJCnVgHwqWruPgmXQGccU,2026-04-25T05:30:10.440543,1.0,0.7222222222222222,1.0,1.0,1.0,0.7884615384615384,0.8148148148148148,0.6764705882352942,1.0,1.0,1.0,1.0
optimized_20260424_204043,optimized,MHEALTH,0,0.17509727626459143,2.48636433813307,0.06757135481967697,0.07256690245226009,0.046181783654188534,0.16304347826086957,0.924502183830542,0.4670930948173709,514,12,1274,1777045279.19,3439144,,,,,2026-04-24T20:41:19.191980,0.0,0.0,0.0,0.0,0.1934065934065934,0.0,0.0,0.0,0.0,0.0,0.6174496644295302,0.0
optimized_20260424_204043,optimized,MHEALTH,1,0.27431906614785995,2.31730322043101,0.1907158189926317,0.20235350191666787,0.1937885576184192,0.2644927536231884,0.9340381302590606,0.9070945698965519,514,12,1277,68.2,3439144,,,QmNQVw83QkgTmEt4zSWd7erKrNv1Zr9XoQkbbCiL4711QA,QmeVyBmBdxcjC3NdDTgG3CSkrmMDJ1BRdLaRfVhEhnLc7B,2026-04-24T20:43:23.868845,0.575,0.2658959537572254,0.9484536082474226,0.0,0.24615384615384617,0.25308641975308643,0.0,0.0,0.0,0.0,0.0,0.0
optimized_20260424_204043,optimized,MHEALTH,2,0.6517509727626459,1.4055867195129395,0.6066856874450324,0.6019727303368516,0.7536220715237528,0.6465250329380765,0.9681992216731926,0.9672794253563751,514,12,1280,104.26,3439144,,,QmWTR2BhnTxn6U2WhKzFhBdWrjtryGR1EJabNNtJxUUgSE,QmYQZYxcPcSTaSxQPmznXqy9gAfPoQnPRvay75AyQz3h3f,2026-04-24T20:46:13.342633,0.6666666666666666,0.46938775510204084,1.0,0.08333333333333333,0.6470588235294118,0.7592592592592593,0.7115384615384616,0.2571428571428571,0.9787234042553191,0.7131782945736435,0.32727272727272727,0.6666666666666666
optimized_20260424_204043,optimized,MHEALTH,3,0.8793774319066148,0.9660144978099399,0.8758810498118167,0.8833408602817822,0.9167070664153711,0.8664150563607085,0.9890163308030369,0.9929100891801462,514,12,1283,51.05,3439144,QmThxbQWrrJYzZbouB7A1YuL6UPf72DYmxver7rKYjtcmQ,QmWkgpcRCEkFiKDzneFa5bfuKhyYfxTjU5s1L4mJJmvRNf,QmSoaQFQUF4ERhVJx18kMutex7AdiQTPUsRiJg2KdwjMvc,QmUN1NRddTntCL6VjC48j2dJu8CHmpwaejXrE7ZsZrW4NZ,2026-04-24T20:48:11.099813,0.989247311827957,1.0,1.0,0.989010989010989,0.8780487804878049,0.7884615384615384,1.0,0.42990654205607476,1.0,0.6666666666666666,1.0,0.7692307692307693
optimized_20260424_204043,optimized,MHEALTH,4,0.9124513618677043,0.5950660043292575,0.9103659655130243,0.9072327803444763,0.9422925057253416,0.9175925925925926,0.9920460168233548,0.9883593402879202,514,12,1286,110.98,3439144,,,QmWK6LCE76dhPSqhXDS9J2xCUvqVY6a3QHQvKYKiMt2B3T,QmQa7CLskeFnDKeRuecdYTE6CwXz89fuyW7kSBcGRb15UK,2026-04-24T20:50:58.728731,1.0,0.6666666666666666,1.0,1.0,1.0,0.7884615384615384,0.7927927927927928,0.6764705882352942,1.0,1.0,1.0,1.0
optimized_20260424_204043,optimized,MHEALTH,5,0.9708171206225681,0.34477701948748696,0.9704467353951891,0.9701552408841109,0.9776785714285715,0.9722222222222222,0.9973572938689218,0.9999526178630657,514,12,1289,68.64,3439144,,,QmRViWA3doBZ8dDHNEEFZfNaXm9qpKXarkmWcTAaugMgbM,QmdQDt2qsA39b6PiGHBSc1UniKetHy11mRa42CXza83brZ,2026-04-24T20:53:25.059739,1.0,1.0,1.0,1.0,1.0,0.845360824742268,1.0,0.8,1.0,1.0,1.0,1.0
optimized_20260424_204043,optimized,MHEALTH,6,0.9124513618677043,0.410020150244236,0.9103659655130243,0.9072327803444763,0.9422925057253416,0.9175925925925926,0.9920460168233548,0.9947867406076188,514,12,1292,58.9,3439144,QmU6rUEcVJHwWD4GrU41JAQKKtEVRJ7VQH8Pb2kxGkJJvX,Qmc54QNTQRkubkZWZrzPZvMecbowAnyrKrcYCHmE2ExW11,QmYMia9kFrg73LNsTq3hkW4QzZMD6qXMnWGf2wFPSHghmT,QmXxNQT8VGzokFKLjAFBf1fs6yuZLPcguexSjfXoKuDUbY,2026-04-24T20:55:20.564175,1.0,0.6666666666666666,1.0,1.0,1.0,0.7884615384615384,0.7927927927927928,0.6764705882352942,1.0,1.0,1.0,1.0
optimized_20260424_204043,optimized,MHEALTH,7,0.9571984435797666,0.25889795853032005,0.9554110105580694,0.9548017500924344,0.9708994708994708,0.9592592592592593,0.9961240310077519,0.9994945905393666,514,12,1295,76.3,3439144,,,QmawUS6DbEayXT1eU32NJSYFLrMQisLUJnUakupkqUKuTB,QmQEfHZaXjJKXTPpGSGnSZbtkeyjRpLbEEVc536FRb26Ei,2026-04-24T20:57:30.617379,1.0,1.0,1.0,1.0,1.0,0.7884615384615384,1.0,0.6764705882352942,1.0,1.0,1.0,1.0
optimized_20260424_204043,optimized,MHEALTH,8,0.9124513618677043,0.3111869841814041,0.9103659655130243,0.9072327803444763,0.9422925057253416,0.9175925925925926,0.9920460168233548,0.9995116341766245,514,12,1298,68.52,3439144,,,QmcSzf8CsCmphnUzq4JsGKRJmagGD9zSe4ixqtv9j3nMde,QmNuRcfiARLsfxJfKf1cjqrmFfTaqgngT41UtKHMqAMQ4u,2026-04-24T21:00:30.436550,1.0,0.6666666666666666,1.0,1.0,1.0,0.7884615384615384,0.7927927927927928,0.6764705882352942,1.0,1.0,1.0,1.0
optimized_20260424_204043,optimized,MHEALTH,9,0.9124513618677043,0.34076887783077026,0.9103659655130243,0.9072327803444763,0.9422925057253416,0.9175925925925926,0.9920460168233548,0.9988556111373742,514,12,1301,75.24,3439144,,,QmbiLNBmMdzSGW4yWyGQbmuXeUtTjHc613u888KJ7oj336,QmczmddbbHEunPQdVntjkce7Dd4s5WsRQbjGAQjEoRQPsu,2026-04-24T21:02:50.537302,1.0,0.6666666666666666,1.0,1.0,1.0,0.7884615384615384,0.7927927927927928,0.6764705882352942,1.0,1.0,1.0,1.0
optimized_20260424_204043,optimized,MHEALTH,10,0.980544747081712,0.19022457094656098,0.9805253623188405,0.9803861444763999,0.9836601307189543,0.9814814814814815,0.9982381959126144,1.0,514,12,1304,67.92,3439144,,,QmSFT8febV73uXLT3CRjQLk3aKFAQDvvgmBLm7DxvvCPAh,QmbvP5mfgtFLfckJVKqXRdXtJWZqn8AWCQLCTXtzDVCwJM,2026-04-24T21:04:54.322350,1.0,1.0,1.0,1.0,1.0,0.8913043478260869,1.0,0.875,1.0,1.0,1.0,1.0
optimized_20260424_214450,optimized,MHEALTH,0,0.08949416342412451,2.476817660861545,0.023809523809523808,0.02556976097832129,0.013888888888888888,0.08333333333333333,0.9166852702300464,0.6925133046026409,514,12,1336,1777049126.33,3439144,,,,,2026-04-24T21:45:26.326641,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
optimized_20260424_214450,optimized,MHEALTH,1,0.22762645914396887,2.2556559244791665,0.1280366995348593,0.13573378839329073,0.1696207632183019,0.21302187659557756,0.9293398308641243,0.9191616066222298,514,12,1339,103.71,3439144,,,QmTrvUL9y2gzVNVk8vMDfCo1Qk631T7uRBQTGiv5U9cuwW,QmY87y4UdG7HFiqsEeXL6uDzUE6qeJpuQUq26gL2K6jiUP,2026-04-24T21:49:00.586123,0.0,0.0,0.41818181818181815,0.0,0.1610738255033557,0.13636363636363635,0.0,0.22727272727272727,0.5935483870967742,0.0,0.0,0.0
optimized_20260424_214450,optimized,MHEALTH,2,0.5972762645914397,1.542707708146837,0.5558414678443934,0.5674114596305546,0.6135507944150217,0.595108695652174,0.96349263161662,0.9688992133863277,514,12,1342,78.62,3439144,QmUWy1pw45MbhJhwkwDEFhRLHc1ZMzfzk6rRo2FpPSaBjD,QmQvE67B6GAC4ZTecVXKocjE2tfYKGcgAk9JtunfJdb4Lv,Qmbe363hWrEaq2d4F3gtczMC7xaar3GYmY629GPS439pqY,QmQFsWrduSUihq7dsz1YWibAmCE2b9kyHv9udgAK3XTyzv,2026-04-24T21:51:33.471997,0.6052631578947368,0.5411764705882353,1.0,0.6857142857142857,0.08450704225352113,1.0,0.4,0.8035714285714286,1.0,0.2641509433962264,0.0,0.2857142857142857
optimized_20260424_214450,optimized,MHEALTH,3,0.7879377431906615,1.0796901318762038,0.7614469647324541,0.7500416957003906,0.7860341210121913,0.7982542819499342,0.9806382248242714,0.9806508505475146,514,12,1345,90.07,3439144,,,QmS43TffroM8VVQWewd4rCgYHPgKec9QsnbFhkkCg7zA3e,QmeuoQthuBQWKJnJKKHwcrquGjpABSWxxU6zSKYURYKxzD,2026-04-24T21:54:23.868610,0.92,0.9787234042553191,1.0,0.6944444444444444,0.5409836065573771,0.7663551401869159,0.4827586206896552,0.0,0.7540983606557377,1.0,1.0,1.0
optimized_20260424_214450,optimized,MHEALTH,4,0.8521400778210116,0.7045229408476088,0.834320739921441,0.8230371507862083,0.8935298520964237,0.8623188405797101,0.986487701194751,0.9985377876963543,514,12,1348,73.54,3439144,,,QmNLofyG6fNdPsUBxHjpQgzCGs99S82GczXouMFhVVXJxQ,QmXxiycWZdHvj2PRoUAMNSfQvzaWc89XDP7n4WgQXAKDJX,2026-04-24T21:56:45.718543,0.989247311827957,0.16,1.0,0.647887323943662,0.6857142857142857,1.0,0.7927927927927928,0.9183673469387755,0.8288288288288288,0.989010989010989,1.0,1.0
optimized_20260424_214450,optimized,MHEALTH,5,0.9902723735408561,0.4227529631720649,0.9908227548313756,0.9901656608519617,0.9915217391304347,0.9909420289855072,0.9991100662742453,0.9996908606090956,514,12,1351,117.44,3439144,,,QmNzcPYUXJdhkJTPPNih1Y6jnPSQko3CmpyVV6ZC1F3YCD,QmNb2bGT6ydXraypzbzrGsXfMVkQQJXHZ8sb1488HV82pg,2026-04-24T21:59:42.031229,1.0,0.9583333333333334,1.0,1.0,0.9425287356321839,1.0,1.0,0.989010989010989,1.0,1.0,1.0,1.0
optimized_20260424_214450,optimized,MHEALTH,6,0.9066147859922179,0.4307803081141578,0.9034712330183398,0.8986064713228138,0.9405809993188283,0.9122785829307568,0.9914868723008258,0.9999132879162081,514,12,1354,110.94,3439144,,,QmYsjUwSCKxuqn2DewH9x8ZrFDWp7NYHDg5fA3E2fMMGbU,QmeqeXU6bsTZmU14uSnZJYaUcXb2gnRQgPBqPWL1E7JjAZ,2026-04-24T22:03:13.131206,1.0,1.0,1.0,1.0,0.989247311827957,0.82,1.0,0.7323943661971831,1.0,0.7603305785123967,0.5396825396825397,1.0
optimized_20260424_214450,optimized,MHEALTH,7,0.9474708171206225,0.34772706362936234,0.9472030169704588,0.9446489290847266,0.9639856274184632,0.950925925925926,0.9952172641806486,0.9996748420661464,514,12,1357,177.53,3439144,QmQxJXk1ix8oKZ8zAxqDNBJPAC9BofF3nruPqV6soapTML,QmR55fKbzASqqUpSMuEjSy539cpF29k1sSmL2zyfcniQtF,QmUEzWintfvrR17U3muHh9VTo9PNkfK7PzCiE1HWQ6kPtr,QmawZ9saKfupUg7JNcreB3RZrQe8sS9Xe6Qmy6nraM98m1,2026-04-24T22:07:47.524349,1.0,0.6666666666666666,1.0,1.0,1.0,0.9534883720930233,0.7927927927927928,0.9534883720930233,1.0,1.0,1.0,1.0
optimized_20260424_214450,optimized,MHEALTH,8,0.9863813229571985,0.25096676415867275,0.9864175804340959,0.986342607346274,0.9878472222222222,0.987037037037037,0.9987667371388301,1.0,514,12,1360,68.59,3439144,,,Qme2vfa9J4dohpRsoEgrJsHsak1rtzdT4KmPLTUReA1EWk,QmYDjRSeYgjHNfaXjXtT4RLgaPbG9Ysd4nDeiQKP1n8TYd,2026-04-24T22:10:22.270824,1.0,1.0,1.0,1.0,1.0,0.9213483146067416,1.0,0.9156626506024096,1.0,1.0,1.0,1.0
optimized_20260424_214450,optimized,MHEALTH,9,1.0,0.17926121171977785,1.0,1.0,1.0,1.0,1.0,1.0,514,12,1363,70.66,3439144,,,QmZ3a6HqYWGFuKoiNw8cmHWor3d57qahUXNMfdKAJvR4Eh,QmXFud51muDHwkkF6prttz1r5j5FJiMMoPrL2PGUSdWNbL,2026-04-24T22:12:30.760057,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
optimized_20260424_214450,optimized,MHEALTH,10,0.9766536964980544,0.20803141593933105,0.9765411893071468,0.9763480165831354,0.9811320754716982,0.9777777777777779,0.9978858350951375,1.0,514,12,1366,42.83,3439144,QmNb1kkwBhGCRdBvFZSniaB9nMDeyBzr9rrpMR1wNhRVba,QmaQMZ5LtYYbCFjSCCgAL9vmTah6Z3rnH4AYZewLmwKj6w,QmUMzyHmEuoedAxPudwkiLbWmNukRyKsgojT2bTuiuD7kn,QmdSXosfGyGMR9ruGWCruJh4o4tkewbanW1qzXuF9swvFi,2026-04-24T22:14:12.683326,1.0,1.0,1.0,1.0,1.0,0.8723404255319149,1.0,0.8461538461538461,1.0,1.0,1.0,1.0
optimized_20260424_230422,optimized,MHEALTH,0,0.0,2.486519628100925,0.0,0.0,0.0,0.0,0.9126330738001301,0.462606413420124,514,12,1398,1777053896.58,3439144,,,,,2026-04-24T23:04:56.575533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
optimized_20260424_230422,optimized,MHEALTH,1,0.3443579766536965,2.2262345287534924,0.23870365779604666,0.25573092218641275,0.25448317045822905,0.3222624798711755,0.9400733292206777,0.9179711873130539,514,12,1401,81.86,3439144,,,QmRkg16JT46i4ZnomNK9erKptqcdNdTLfRu4ATrVtppiju,QmXNW6jLUGPCJaxZe7aeg3dEatZszYwCMznMXpiadvLf7z,2026-04-24T23:07:34.890744,0.0,0.0,0.6917293233082706,0.647887323943662,0.3333333333333333,0.0,0.0,0.3187250996015936,0.6174496644295302,0.2553191489361702,0.0,0.0
optimized_20260424_230422,optimized,MHEALTH,2,0.5758754863813229,1.574845598803626,0.4766276654450217,0.5029805948149573,0.4781509088199229,0.5442294096854012,0.9612327944099935,0.9589694253265352,514,12,1404,79.03,3439144,,,QmTXTCPaEktFExRkGxy7YixNWXoQwDHJSCtDyE5QdcGZRB,QmcR3jfuHd8yct5H55ZvWUP9mp7fpDa3nsWEinjiHkzTUF,2026-04-24T23:10:17.819112,0.0,0.39316239316239315,0.9583333333333334,0.8,0.5,0.8115942028985508,0.0,0.5084745762711864,1.0,0.7479674796747967,0.0,0.0
optimized_20260424_230422,optimized,MHEALTH,3,0.7509727626459144,1.1128146118587918,0.738660335711392,0.7286684854966627,0.8288669162417159,0.7597207493814069,0.9772276826063743,0.980150081676301,514,12,1407,84.08,3439144,,,QmWFz7XzYvQzniRngWNmJnvCoDfNfjqkad6ipZyMLRa93p,QmVcNp4sKQRkjueQo6hztVebkCKPstJhxcBtrB22ahGwVT,2026-04-24T23:13:03.293604,0.647887323943662,0.647887323943662,1.0,0.9545454545454546,0.5961538461538461,0.13636363636363635,0.7927927927927928,0.9375,1.0,0.42857142857142855,0.7222222222222222,1.0
optimized_20260424_230422,optimized,MHEALTH,4,0.933852140077821,0.5310819678836398,0.933895596020179,0.9310836810068555,0.953021793192931,0.9348480273752013,0.9939477672686629,0.9993921009170847,514,12,1410,86.88,3439144,QmSMi4cSyrmtfHcwSt1HX3opvAeXJHQtHHGQivtXY4G4C2,QmQDD2BL3kZr3outhNKymciDgQXtHMoxCFkTiukNxomVXV,QmboB182XveX5WTV2M5o6hXY3HWc4qzPQTSeUbt55V7v5o,QmbBFPmSDdvNRCBikH4z73KbXtKKa8CKU1YW6cnNty1TbM,2026-04-24T23:15:37.623292,0.6666666666666666,0.7931034482758621,1.0,1.0,0.8888888888888888,1.0,1.0,0.9010989010989011,1.0,0.989247311827957,1.0,0.967741935483871
optimized_20260424_230422,optimized,MHEALTH,5,0.9649805447470817,0.4826819383435779,0.9655672157220145,0.9636597058721837,0.9706976224833368,0.9672705314009663,0.9968050745775493,0.9994371472916249,514,12,1413,145.59,3439144,QmRGjutvnuRLqjuSi5qnfQ68rVgD2e3KtC2uX2Ddayj8Ay,QmQ2rXU7AnM6Yz6CfAMxrGJCEQtwAFUb8WhfTYjzrevJCh,QmSFuBdBCQncYdR8M9wHsW6B4FzSbphK7xGfV8Y6VXmr3Z,Qmcs69P2RosyzYPdQncbsBLYJPuowNF3o6kUyTv9s1gJj7,2026-04-24T23:19:30.890081,0.968421052631579,1.0,1.0,1.0,0.8051948051948052,0.9647058823529412,1.0,0.8484848484848485,1.0,1.0,1.0,1.0
optimized_20260424_230422,optimized,MHEALTH,6,0.9747081712062257,0.2823675705326928,0.9747293810437258,0.974402261405298,0.9793590258263082,0.9759661835748793,0.9977077724170748,0.9999763089315329,514,12,1416,55.74,3439144,QmVdKgC4zVxR5nEu5R4wFdZbv8Ek1pp9hsdqLZJuhCBwei,QmTRd76H6AbAjejVcJ8fzCHQN2Up6NqzuPoGkdQLjXZRvq,Qmetxh6yNor8QtMNptBxYNBdTMgoQFF8gFDJQGaPWXVfvF,QmNzMfASVtG2m4kraDz2fq4Lxp9nCXLqyyJ1bPEAY2xiXP,2026-04-24T23:22:58.458197,1.0,1.0,1.0,1.0,1.0,0.8723404255319149,1.0,0.8461538461538461,1.0,0.989247311827957,0.989010989010989,1.0
optimized_20260424_230422,optimized,MHEALTH,7,0.933852140077821,0.37306184818347293,0.9320393138327919,0.9308904373931443,0.9501512047605112,0.9380032206119163,0.9939928457175077,0.9998638968585433,514,12,1419,54.0,3439144,QmeLR6wbZqczhDzuwwPe13xQ3zTT8vKXV7bfBRoAm6fkNX,QmXtiRHKrXGh9Xcuhj9u8mDfw93Q7uKoNycZc78ebb5T1R,QmXKpcLa2NssUAatC1h1hsmv9unsT3PVkvHJ2kmiYJ4g5V,Qma5nB3vsGfZRJaLtHu22cpX3sHGYA86s4MEsddhpzuYE8,2026-04-24T23:24:53.559665,1.0,0.6666666666666666,1.0,1.0,1.0,0.8913043478260869,0.7927927927927928,0.875,1.0,0.989010989010989,1.0,0.9696969696969697
optimized_20260424_230422,optimized,MHEALTH,8,0.9552529182879378,0.2569284356302685,0.954954954954955,0.9524310302520419,0.9713930348258707,0.9583333333333334,0.9959219858156029,1.0,514,12,1422,70.1,3439144,QmWRutMAZTR7MrJS2YLs5ypCX2KKav4CJWtghfRqtaro8B,QmSQk2MQeUogjNVzWLkTwQGaEaywSviMY5NJ4U7yMbZNT7,QmdRHbpVXcznhcLXfQorPXLWN8BsLu1ytE5RMFQC3FiwRX,QmbKkppizQLcpHMvz7CGzoNHEhPh9pHi2Mhwk9FhADdNWU,2026-04-24T23:28:08.635238,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.7927927927927928,1.0,1.0,1.0,1.0,1.0
optimized_20260424_230422,optimized,MHEALTH,9,0.9396887159533074,0.2129491207500299,0.9394174662467346,0.9367993408612181,0.9577875926489998,0.9435185185185185,0.9945125425456944,1.0,514,12,1425,51.53,3439144,QmaxSdneCksJC2Nubh3B7H9vkcmT45ARFgX6DKW75QU9tx,QmQNWon4ZrAeVmvhWBavt8Bn8aBLR64T88NiRFxZWnfZsM,QmQ6LecikuY6C3FWpwergpDV9BmH4vc9wYFB4xdGD2zpuT,Qma3rsgF2ndQ79P2dKzoaksFgXarP8SGTwdiSHrd1YsZaL,2026-04-24T23:30:16.336261,1.0,0.6666666666666666,1.0,1.0,1.0,0.9111111111111111,0.7927927927927928,0.9024390243902439,1.0,1.0,1.0,1.0
optimized_20260424_230422,optimized,MHEALTH,10,0.9863813229571985,0.11350369784567091,0.9864175804340959,0.986342607346274,0.9878472222222222,0.987037037037037,0.9987667371388301,1.0,514,12,1428,100.6,3439144,QmUGUikwbUFDMp5dTsZ9jpnu7QRphuxWkCALaDpq18nCsJ,QmYvjnBVY92vdkWKQr6Vf3tJ5p1DBTb8j5WTqh5FSGWEd7,QmWLKNohaYXSnCx7Vr3KTkridsxscCBFQWJ8sFP8ftbADp,QmVKfHdRcwqtXZypgfQb9itT3e861Bu91NaRQQyVQLVYX8,2026-04-24T23:32:58.443046,1.0,1.0,1.0,1.0,1.0,0.9213483146067416,1.0,0.9156626506024096,1.0,1.0,1.0,1.0
optimized_20260425_000013,optimized,MHEALTH,0,0.08754863813229571,2.4798022905985513,0.015151515151515152,0.01591793420587195,0.008333333333333333,0.08333333333333333,0.9166423681349055,0.6051082237230144,514,12,1460,1777057227.0,3439144,QmUygDjdHzdRTtcMBRfca36CD86KmWPSXQ94XRd57mumEE,Qmb5GHRL1mKg2Vy6GJ3VeXNwFvfzRdy4kbHSnvLegJXVyv,,,2026-04-25T00:00:27.000774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0
